profile_id_dummy,education_institute,degree_name,start_year_degree,end_year_degree,profile_category,degree_bachelor,degree_master,degree_doctorate,degree_mba,education_degree_all,major_type
Consultant_139,Delhi Public School - R. K. Puram,,1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_140,The University of Chicago Booth School of Business,master of business administration (mba),1900,1900,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_140,Dhirubhai Ambani Institute of Information and Communication Technology,"bachelor of technology (b.tech.), ict",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_141,Thapar Institute of Engineering & Technology,"bachelor’s degree, chemical engineering",1999,2003,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_141,"Institute of Management Technology, Ghaziabad","master of business administration (m.b.a.), marketing/ finance",2006,2008,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_142,"Rayat Institute of engg. & Information Technology, Railmajra","bachelor of technology - btech, mechanical engineering",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_142,"Government Model Sr Sec School, Sector 35, Chandigarh",non- medical,2002,2004,Consultant,,,,,None#None#None#None,Other
Consultant_142,Faculty of Management Studies - University of Delhi,"mba, marketing, finance, operations",2011,2013,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_143,"Indian Institute of Technology, Kanpur","bachelor of technology (b.tech.), electrical engineering",2008,2012,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_143,CentraleSupélec,summer internship,2010,2010,Consultant,,,,,None#None#None#None,Other
Consultant_143,Indian Institute of Management Ahmedabad,"master of business administration (mba), management",2012,2014,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_145,University of Virginia Darden School of Business,master of business administration (m.b.a.),2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_145,Harvard Business School Online,core credential of readiness,2015,2015,Consultant,,,,,None#None#None#None,Other
Consultant_145,Bryn Mawr College,"bachelor's degree, mathematics, creative writing",2009,2013,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_147,University of Pennsylvania,"bachelor of science (bs), mechanical engineering",2010,2014,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_147,Columbia University,"master's degree, mechanical engineering",2014,2015,Consultant,,master,,,None#master#None#None,Engineering
Consultant_148,The Wharton School,"master of business administration - mba, strategic management & business analytics",2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_148,UC Santa Barbara,"bachelor’s degree, economics & accounting",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_149,Yale School of Management,"master of business administration (m.b.a.), business administration and management, general",2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_149,Harvard University,"bachelor of arts, economics",2012,2016,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_149,European School of Brussels,european baccalaureate,2000,2012,Consultant,,,,,None#None#None#None,Other
Consultant_150,Nanyang Technological University Singapore,"student exchange program, mechanical",2012,2012,Consultant,,,,,None#None#None#None,Other
Consultant_150,"Indian Institute of Technology, Bombay","dual degree (b.tech.+ m.tech.), mechanical engineering",2008,2013,Consultant,,,,,None#None#None#None,Engineering
Consultant_150,"Indian Institute of Management, Calcutta",master of business administration - mba,2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_151,St. Gregorios High School,"class 10, basic sceiences, maths , social sciences,english literature",1995,2008,Consultant,,,,,None#None#None#None,STEM (Non-Engineering)
Consultant_151,"Indian Institute of Management, Calcutta","master of business administration (m.b.a.), finance and strategy",2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_151,"Birla Institute of Technology and Science, Pilani","engineer's degree, mechanical engineering",2010,2014,Consultant,,,,,None#None#None#None,Engineering
Consultant_152,University of Michigan,"doctor of philosophy (phd), mechanical engineering",1900,1900,Consultant,,,phd,,None#None#None#phd,Engineering
Consultant_152,University of Michigan,"master of science (m.sc.), mechanical engineering",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_152,University of Michigan,"master of science (m.sc.), electrical and computer engineering",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_153,European School of Brussels,european baccalaureate,2000,2012,Consultant,,,,,None#None#None#None,Other
Consultant_153,Harvard University,"bachelor of arts, economics",2012,2016,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_154,"Indian Institute of Management, Calcutta",post graduate diploma in management (pgdm),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_154,Mannheim Business School,exchange student,2014,2014,Consultant,,,,,None#None#None#None,Other
Consultant_154,"Indian Institute of Technology, Delhi","bachelor of technology (btech), mechanical engineering",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_155,Massachusetts Institute of Technology,master of science (m.s.) in mechanical engineering,2013,2015,Consultant,,master,,,None#master#None#None,Engineering
Consultant_155,Massachusetts Institute of Technology,"dual degree s.b., mechanical engineering & management science",2007,2011,Consultant,,,,,None#None#None#None,Engineering
Consultant_155,MIT Sloan School of Management,master of business administration (mba),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_156,Robert Gordon University,"msc, software technology",2001,2002,Consultant,,master,,,None#master#None#None,Other
Consultant_156,Robert Gordon University,"msc, masters, software technology",2001,2002,Consultant,,master,,,None#master#None#None,Other
Consultant_156,University of Madras,"bsc(hons), computer science",1997,2000,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_157,University of North Carolina at Chapel Hill,"bachelor of science (b.s.), business administration (finance)",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_157,UCLA Anderson School of Management,master of business administration (m.b.a.),2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_158,Texas McCombs School of Business,"bba, management information systems, bhp",2008,2012,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_158,Harvard Business School,"master of business administration (mba), business administration and management, general",2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_159,Indian Institute of Management Bangalore,master of business administration (mba),2012,2014,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_159,EBS Universität für Wirtschaft und Recht,student exchange,2013,2013,Consultant,,,,,None#None#None#None,Other
Consultant_159,"Indian Institute of Technology, Delhi","bachelor of technology (b.tech.), mechanical engineering",2008,2012,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
